Issuer_id,Week_AM_14_,Week_AM_38_,Week_AM_69_,Week_AM_21_,Week_AM_37_,Week_AM_20_,Week_AM_31_,Week_AM_16_,Week_AM_46_,Week_AM_40_,Week_AM_47_,Week_AM_19_,Week_AM_42_,Week_AM_71_,Week_AM_17_,Week_PM_14_,Week_PM_38_,Week_PM_69_,Week_PM_21_,Week_PM_37_,Week_PM_20_,Week_PM_31_,Week_PM_16_,Week_PM_46_,Week_PM_40_,Week_PM_47_,Week_PM_19_,Week_PM_42_,Week_PM_71_,Week_PM_17_,Weekend_AM_14_,Weekend_AM_38_,Weekend_AM_69_,Weekend_AM_21_,Weekend_AM_37_,Weekend_AM_20_,Weekend_AM_31_,Weekend_AM_16_,Weekend_AM_46_,Weekend_AM_40_,Weekend_AM_47_,Weekend_AM_19_,Weekend_AM_42_,Weekend_AM_71_,Weekend_AM_17_,Weekend_PM_14_,Weekend_PM_38_,Weekend_PM_69_,Weekend_PM_21_,Weekend_PM_37_,Weekend_PM_20_,Weekend_PM_31_,Weekend_PM_16_,Weekend_PM_46_,Weekend_PM_40_,Weekend_PM_47_,Weekend_PM_19_,Weekend_PM_42_,Weekend_PM_71_,Weekend_PM_17_
331356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,11,0,0,3,157,73,93,13,38,10,7,0,21,2,21,20,0,0,1,9,1,6,3,9,4,3,0,6,0,42,11,0,0,0,16,4,16,3,16,6,2,0,7,8
347594,128,0,106,0,0,0,16,0,2,8,44,5,11,1,11,282,17,73,0,5,16,73,33,73,24,28,22,25,3,20,7,0,0,0,0,0,0,0,0,2,0,0,0,1,1,9,0,0,0,0,0,0,0,0,3,0,5,0,2,4
942819,15,6,0,228,5,59,7,12,154,142,0,76,0,2,27,7,0,0,0,2,25,4,9,106,59,0,46,0,2,25,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355678,73,42,291,3,6,0,10,0,0,15,102,14,19,0,16,18,10,57,0,6,0,6,0,0,1,30,5,11,0,1,2,16,7,1,3,0,0,0,0,2,15,0,0,0,0,5,8,1,0,6,1,0,1,0,1,1,0,1,0,2
345535,133,0,0,46,0,12,0,38,14,39,1,61,0,3,3,379,0,0,0,0,71,1,33,73,175,0,143,0,7,20,16,0,0,0,0,0,3,1,0,1,0,3,0,1,0,5,0,0,0,0,0,1,0,0,2,0,2,0,0,0
330957,1,0,5,0,0,0,1,0,0,0,0,0,2,0,0,280,39,357,0,18,7,321,1,72,27,37,21,161,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346166,574,3,639,0,3,4,164,1,13,7,280,21,124,22,31,63,1,40,0,0,0,36,0,2,1,21,4,21,3,2,173,44,54,2,4,5,13,3,50,3,62,10,1,3,14,7,0,3,0,0,1,0,1,2,2,0,0,0,0,0
346167,545,10,670,0,0,3,66,0,3,26,295,22,110,18,18,70,1,64,0,1,0,10,0,0,4,38,2,43,4,3,5,6,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355316,25,30,3,171,18,24,0,8,2,46,0,3,0,24,3,39,46,4,14,31,15,0,3,1,24,0,2,0,23,6,18,22,0,3,1,13,0,10,2,72,0,3,0,55,4,4,9,0,0,3,1,0,3,0,10,0,0,0,10,0
341964,521,13,903,0,0,2,74,2,1,35,195,17,82,0,20,39,0,79,0,0,0,19,0,0,2,12,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,3,0,0,0,0,0,1,0,1
346204,712,0,1,66,0,3,26,53,35,18,218,75,0,6,1,26,0,1,0,0,9,5,7,5,1,9,3,0,0,0,36,0,0,0,0,0,0,1,2,0,5,7,0,0,7,11,0,0,0,0,0,1,2,3,2,0,7,0,0,7
358928,27,240,0,191,216,39,0,13,21,79,0,17,0,17,2,36,261,0,60,286,48,0,16,25,97,0,23,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349904,630,7,527,0,0,7,269,0,18,26,194,18,73,26,18,45,1,31,0,0,0,45,0,5,2,17,4,12,2,2,13,15,13,0,2,0,13,0,2,4,12,1,3,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
356276,48,281,5,699,197,46,7,46,38,106,0,19,0,27,2,25,223,12,105,100,70,10,54,30,79,0,18,0,18,5,0,4,0,6,4,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
351262,60,220,10,8,196,6,4,27,34,112,0,21,3,23,5,118,253,23,2,209,77,8,230,56,178,0,33,8,37,10,0,4,0,0,0,1,0,0,0,17,0,0,0,1,0,1,4,0,0,4,0,0,0,0,10,0,0,0,0,0
346192,262,2,650,0,0,2,71,9,5,16,126,24,81,20,11,17,0,40,0,0,0,28,0,0,4,13,2,33,4,1,4,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0
357377,275,40,669,0,9,4,116,2,47,26,292,37,119,9,29,44,1,101,0,3,0,22,2,6,3,44,8,30,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358889,3,8,0,0,3,0,0,0,4,0,0,0,0,0,1,187,678,1,0,628,24,1,8,637,149,0,46,0,64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,4,0,0,0,0,0,2
355418,151,24,1137,1,4,4,167,0,3,3,151,20,65,20,20,26,5,206,0,2,2,91,1,1,0,18,5,40,6,3,26,29,60,0,5,1,28,0,7,1,52,6,3,12,4,8,17,15,0,2,0,29,1,3,2,9,4,1,2,0
347679,430,0,588,0,0,0,51,0,0,8,194,26,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
347581,0,22,0,0,9,1,0,2,0,0,0,0,0,0,0,25,227,1,8,131,9,0,33,6,7,0,12,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
929025,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,76,0,0,1,5,315,1,0,231,3,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0
354150,620,6,672,0,0,0,97,0,4,14,336,56,95,22,36,45,0,51,0,0,0,13,0,1,2,40,6,29,1,7,35,57,40,0,9,1,12,0,1,1,16,1,5,4,4,5,5,4,0,5,0,1,0,0,0,5,1,2,0,1
897937,91,6,0,210,6,127,0,36,213,15,0,12,0,24,10,7,0,0,2,0,14,0,0,48,1,0,4,0,1,3,4,0,0,1,0,8,0,1,21,8,0,5,1,28,0,1,0,0,0,1,1,0,0,9,0,0,4,0,0,0
341240,3,0,4,0,0,0,2,0,0,0,0,0,3,0,3,569,2,407,0,0,3,271,1,7,16,154,20,316,12,14,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,1,0,0,2,6,0,0,0,6,0
940460,0,0,0,0,0,0,0,0,228,0,0,99,0,0,0,0,0,0,0,0,1,0,0,301,1,0,64,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
350307,156,223,37,679,77,75,4,317,62,60,0,55,1,70,3,31,47,8,1,31,19,4,42,24,16,0,15,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945266,1,0,0,4,2,13,6,0,693,2,0,160,0,0,2,1,0,0,5,0,4,2,2,377,1,0,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
932402,11,1,0,6,35,697,1,0,1223,0,0,89,0,2,0,1,0,0,1,3,100,2,0,198,0,0,22,0,0,0,0,0,0,0,0,2,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330068,240,19,453,0,7,1,74,3,4,8,98,16,116,12,26,38,17,62,0,6,0,20,0,0,5,20,4,46,1,5,3,6,2,0,3,0,2,0,0,0,1,0,2,1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0
330069,241,51,749,0,1,4,56,0,58,33,228,11,61,0,11,31,17,141,0,1,0,20,0,13,8,58,3,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927706,23,2,0,0,4,2,4,0,3,1,515,13,1,0,4,6,0,0,0,0,0,1,0,1,0,25,2,0,0,0,3,0,0,0,0,0,1,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
343930,118,200,5,442,59,28,0,127,28,43,0,44,0,27,7,9,31,0,13,20,6,0,21,29,19,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345551,654,5,27,264,0,8,31,9,47,16,150,28,0,19,5,45,0,9,13,0,1,8,1,1,0,18,7,1,3,0,34,1,4,0,0,1,2,0,7,3,13,7,0,1,1,86,2,2,0,0,1,18,4,3,4,2,10,0,4,0
346045,180,296,0,215,163,39,0,41,37,48,0,64,0,24,14,9,6,1,2,10,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345557,111,14,371,33,0,3,48,5,2,17,34,8,9,7,5,20,7,57,0,0,1,9,0,0,2,8,2,6,0,1,7,1,0,0,0,1,0,0,3,2,0,2,0,1,0,7,3,1,0,0,2,1,0,0,4,0,4,1,4,0
358647,4,5,0,9,9,0,0,0,2,2,0,1,0,0,0,251,613,2,0,702,96,2,52,140,212,0,62,7,123,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,14,5,0,3,1,7,0,5,0,3,0
351315,222,312,0,592,203,64,0,175,33,124,0,82,0,19,16,20,51,0,1,44,21,0,23,24,21,0,30,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357345,474,8,415,0,0,1,45,1,2,7,130,66,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9,74,0,1,9,70,15,6,5,0,28,21,22,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16,0,0,0,0,0,0,0,4,3,0,1,0,3,1
354048,10,5,0,0,0,4,0,15,1,0,0,0,0,0,2,192,111,15,0,113,205,14,186,78,13,0,21,7,28,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358939,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,79,614,4,0,934,27,0,13,7,39,0,23,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,222,0,0,242,7,0,4,6,17,0,3,0,2,0
355231,152,229,438,27,106,24,55,3,0,22,86,11,112,50,18,54,87,143,0,96,15,33,2,0,9,36,13,82,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,10,0,2,0,1,4
355135,59,80,0,545,29,26,0,8,22,129,0,16,0,91,8,86,59,0,184,28,54,0,12,73,187,0,48,0,94,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911170,0,0,0,0,0,0,0,0,389,0,0,143,0,0,0,0,0,0,0,1,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357355,428,0,439,0,0,0,38,0,0,13,180,45,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330924,515,0,491,0,0,3,151,6,6,24,333,34,32,20,8,21,1,31,0,0,0,35,0,0,1,26,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,3,0,8,2,15,9,3,0,2,5,0,4,0
343455,319,17,189,36,1,16,51,25,5,11,92,21,36,45,7,12,2,28,3,1,1,11,3,2,0,3,2,4,10,1,40,13,6,0,3,13,5,6,3,6,4,2,0,15,13,97,4,4,0,4,14,7,14,2,7,4,8,1,22,4
907041,29,0,0,22,0,12,0,0,1347,2,0,144,0,0,1,2,0,0,0,0,0,0,0,115,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0
357702,25,285,2,504,140,15,0,15,36,138,0,27,0,72,1,24,150,1,104,114,22,0,2,44,87,0,22,1,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332944,223,10,32,25,0,62,98,87,17,4,25,22,1,43,10,41,6,9,2,0,11,31,20,6,0,6,13,0,11,3,43,19,2,0,0,18,8,12,9,10,0,8,0,16,2,68,9,7,0,3,19,36,27,13,5,0,8,0,14,0
356219,327,165,17,57,78,58,6,96,103,10,0,42,3,33,36,147,76,9,0,89,39,5,60,87,10,0,19,4,22,17,61,0,0,0,0,9,0,2,4,8,0,0,0,10,1,213,0,0,0,0,37,0,3,5,22,0,4,0,11,3
927636,101,0,0,1,4,182,1,0,753,2,0,159,0,0,0,27,0,0,1,1,43,0,0,129,1,0,23,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358868,21,207,4,235,213,13,0,30,44,62,0,35,0,40,9,29,214,1,16,361,29,2,13,52,52,0,33,0,36,8,1,19,0,1,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,1,0
345388,289,3,505,2,1,2,78,5,7,14,189,17,56,20,8,15,1,28,0,2,0,13,0,1,1,26,0,18,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9,0,2,0,6,0,0,0,6,0,0,0,1,0,3,1,1
356510,154,99,769,6,31,66,244,22,45,49,163,36,88,26,24,13,12,106,0,14,18,60,5,2,7,37,12,28,6,8,38,70,31,4,7,7,22,1,7,6,30,9,5,17,7,14,14,9,0,3,1,21,2,6,7,12,6,2,8,8
358929,1,11,0,0,5,0,0,0,0,1,0,0,0,0,0,158,648,4,1,791,24,0,16,3,67,0,20,4,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,263,0,0,253,5,0,2,1,6,0,4,0,22,0
357716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,33,3,0,15,1224,0,131,119,219,0,47,1,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355226,429,21,756,27,8,29,48,1,73,1,204,8,147,20,10,18,25,47,0,29,8,20,1,19,0,16,2,33,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0
357711,6,1,7,0,0,2,4,0,0,0,11,3,5,3,1,483,24,490,0,7,11,159,7,32,13,306,46,247,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,32,0,27,2,64,2,3,3,10,6,10,7,0
359316,47,29,99,16,28,3,18,1,2,4,67,10,17,14,4,53,49,95,2,78,3,33,0,2,3,37,10,67,8,1,0,12,0,0,2,0,0,0,1,0,3,0,0,0,0,1,5,6,0,7,0,3,0,0,1,1,1,0,2,0
346157,305,183,64,202,87,149,17,392,14,17,0,31,21,33,43,41,33,11,0,25,15,7,25,5,5,0,3,4,7,13,23,77,2,10,14,1,1,13,6,3,0,1,2,8,8,1,7,1,0,12,1,1,1,0,1,0,1,0,1,0
921002,33,0,0,0,0,0,0,0,1010,0,0,17,0,0,1,5,0,0,0,0,0,0,0,14,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0
927355,48,3,0,0,4,1,11,1,377,0,744,79,0,0,1,7,0,0,0,1,1,0,0,9,0,17,8,0,0,1,0,0,0,0,0,2,0,1,10,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
357327,384,79,4,118,32,108,3,1472,21,53,1,27,2,12,4,19,10,0,10,6,0,0,21,13,10,0,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358233,2,18,0,25,15,2,0,2,0,3,0,6,0,2,0,361,667,0,9,838,141,0,107,77,70,0,90,0,117,21,0,11,0,0,6,0,0,0,0,0,0,1,0,0,0,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0
331829,15,0,12,0,0,0,7,0,1,1,0,1,2,0,1,187,0,104,0,0,1,260,0,5,9,6,6,55,9,15,69,15,14,0,2,0,24,0,8,64,32,11,1,31,40,75,12,3,0,3,5,13,0,12,52,7,11,1,15,34
330593,309,12,726,0,8,1,61,0,0,5,127,11,252,29,10,32,8,77,0,10,0,22,0,0,2,13,3,40,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341171,615,380,304,174,77,195,2,212,1,25,0,28,0,52,74,80,100,35,1,21,14,0,4,0,3,0,14,0,4,6,2,22,4,0,2,4,0,2,0,2,0,0,0,3,0,3,11,0,0,2,1,0,1,0,3,0,0,0,1,0
906258,94,0,0,281,2,266,0,38,211,57,0,170,0,44,1,56,0,0,4,0,119,0,19,188,32,0,101,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903106,0,2,0,5,2,19,1,2,1076,5,0,45,0,223,3,0,0,0,0,0,1,1,0,161,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355635,232,166,27,147,65,115,4,312,55,63,5,42,3,56,16,44,73,1,7,36,46,2,27,50,31,0,20,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353512,0,6,0,0,2,1,0,2,1,0,0,1,0,2,1,84,752,0,11,562,47,0,32,106,127,0,133,0,64,39,2,10,0,0,4,1,0,0,0,0,0,0,0,2,0,3,240,0,0,139,6,0,10,17,39,0,16,0,27,4
904597,650,7,0,0,3,158,1,0,271,53,290,49,0,1,49,26,5,0,0,0,14,0,0,53,0,18,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356507,33,290,8,251,164,49,0,36,45,101,0,32,0,38,12,45,196,1,23,147,45,2,38,44,100,0,31,0,38,0,38,16,0,0,5,37,0,19,8,62,0,21,0,22,8,1,4,0,0,1,4,0,0,3,7,0,3,0,0,0
355671,155,31,478,25,9,142,199,26,12,12,167,15,62,104,51,41,13,112,0,12,55,53,11,2,2,65,6,43,6,16,12,9,4,3,0,12,0,0,0,2,6,1,0,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
929923,457,7,0,24,31,196,9,4,164,73,206,47,0,4,51,14,0,0,0,0,22,0,0,7,3,5,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356502,221,63,750,5,33,75,243,18,37,19,166,36,124,37,16,15,17,121,1,13,13,78,2,9,2,38,7,28,9,2,48,36,22,1,5,10,28,2,13,16,36,7,0,23,9,9,9,4,0,5,2,13,3,6,14,7,12,1,24,2
